276	U481573	11/11/2019 4:15:29 PM	N76083 N28799 N58832	N27251-0 N93643-1 N85986-0 N90968-0 N47257-0 N3075-0 N70822-0 N55792-0 N123077-0 N111088-0 N93411-0 N21883-0
277	U99586	11/11/2019 11:16:27 AM	N85484 N98238 N50749 N53214 N82348 N27352 N104737 N98095 N71977 N42718 N127754 N26863 N88019 N30845	N98178-0 N47257-1
278	U496122	11/13/2019 9:04:08 AM	N57676 N42703 N128965 N33414 N49351 N60025 N7673 N127923 N124140 N112687 N39925 N37530 N42971 N81283 N31323 N117508 N44486 N9935	N47925-1 N95525-0
279	U20822	11/12/2019 4:39:51 PM	N4169 N73122 N76970 N18601 N54948 N100670 N11479 N97862 N67369	N24486-0 N81415-0 N94421-1 N109703-0
280	U381081	11/11/2019 11:51:20 AM	N70698 N124148 N82779 N35891 N118027 N53611 N79511 N48295 N99932 N123633 N101523 N119593 N13162 N123045 N43255 N124109 N12721 N58990 N128965 N103933 N10458 N85659 N85056 N127337 N94295 N94639 N72571 N32489 N75769 N50489 N14240 N41143 N121994 N44309 N105154 N39882 N10231 N116319 N102285 N99962 N3540 N114291 N19735 N24563 N39592 N80126 N48769 N78056 N72212 N115552 N127530 N115359 N127487 N86208 N59351 N21880 N122786 N54251 N60457 N88551 N105360 N9690 N80071 N82371 N82371 N111897 N85691 N8991 N121550 N25550 N50729 N61187 N108678 N114571 N108692 N72380 N12724 N86412 N127449 N20831 N8181 N48524 N48244 N38371 N68745 N73137 N72084 N3978 N36101 N29542 N65857 N97795 N1431 N89210 N20683 N107809 N108115 N73747 N91923 N93562 N92386 N87788 N88668 N68261 N105084 N27763 N62001 N103529 N30131 N21416 N72226 N77978 N72345	N65552-0 N76384-0 N125974-0 N38903-0 N109208-0 N67747-0 N95770-0 N99177-0 N30119-0 N123234-0 N55792-0 N47026-0 N107191-0 N65658-0 N17575-0 N56410-0 N9856-0 N118259-0 N54015-0 N112755-0 N85452-0 N12613-0 N24969-0 N36266-0 N19805-0 N112156-0 N107371-0 N98178-0 N115140-0 N107637-0 N23086-0 N87855-0 N91923-0 N47257-0 N19298-0 N58119-1 N46945-0 N86429-0 N117260-0 N125945-0 N31879-0 N66531-0 N38457-0
281	U528072	11/13/2019 10:34:15 AM	N91186 N61319 N12194 N81937 N98156 N68255 N43255 N26606 N55661 N67127 N28879 N43339 N85484 N127785 N126052 N40686 N109183 N39011 N63676 N54850 N71082 N74835 N92769 N96430 N94509 N97823 N1128 N110630 N14240 N23117 N102025 N24344 N9690 N43402 N73302 N8991 N112642 N11643 N6668 N119215 N58200 N51266 N94407 N22651	N13279-0 N72609-0 N88472-0 N95525-0 N48784-0 N110709-0 N93856-0 N46334-0 N117242-1 N4504-0
282	U601272	11/11/2019 8:19:46 AM	N61339 N127175 N121550 N21239 N102414 N13005	N107637-0 N32154-1
283	U293078	11/11/2019 11:03:03 AM	N117948 N19544 N128648 N45491 N79285 N37444 N33520 N128265 N36796 N31678 N68960 N110560 N48946 N72976 N107516 N71977 N45298 N98095 N94706 N112667 N123548 N51166 N59786 N97862	N55792-0 N47257-0 N123234-0 N98178-1
284	U679117	11/13/2019 11:51:54 AM	N33446 N125092 N89175 N121690	N38883-0 N13761-0 N73539-0 N110150-0 N72308-0 N95432-0 N53474-0 N129240-0 N84235-0 N22793-0 N56359-1 N19658-0 N77011-0 N104837-0
285	U700851	11/13/2019 12:16:20 PM	N26935 N67731 N63676 N20999 N72571 N4104 N79746 N75793 N46994 N76983 N84031 N91597 N84273 N46892 N127629 N18904 N128705 N87788 N37526 N102443 N4858 N37395 N15206 N14316	N22215-0 N13761-0 N110667-0 N13279-0 N94594-0 N48263-0 N2004-0 N110709-0 N4851-0 N47711-0 N88472-0 N100261-0 N76677-0 N102958-0 N39887-0 N24701-0 N57998-0 N62357-0 N48784-0 N123784-1 N60014-0 N4504-0 N127836-0 N96356-0 N43982-0 N53474-0 N48188-0 N39403-0 N48912-0 N29729-0 N124677-0 N9928-0 N92009-0 N84689-0 N35652-0 N1923-0 N95525-0 N129240-0 N129969-0 N18553-0 N38378-0 N82233-0 N76271-0 N129678-0 N10285-0 N59935-0 N42741-0 N123968-0 N122287-0 N18110-0 N101233-0
286	U298691	11/14/2019 5:28:40 AM	N22950 N126968 N75821 N80126 N36573 N37706 N36573 N6238 N121704 N64932 N16123	N91390-0 N3356-0 N127016-0 N54296-0 N102458-0 N48177-0 N84886-0 N18514-0 N85664-0 N48015-0 N85877-0 N1444-0 N65693-0 N108057-0 N120332-0 N51632-0 N42876-0 N45522-0 N40040-0 N35236-0 N5747-0 N58641-0 N7688-0 N24080-0 N105407-0 N41710-0 N116711-0 N49086-0 N27909-0 N127657-0 N84430-0 N128412-1 N25751-0 N80784-0 N123968-0 N27941-0 N34629-0 N77011-0 N81570-0 N110819-0 N79081-0 N41547-0 N127711-0 N18405-0 N96805-0 N107472-0 N880-0 N73756-0 N125720-0 N98519-0 N76661-0 N129503-0 N76665-0 N117376-0 N73618-0 N1869-0 N79581-0 N39403-0 N10646-0 N75499-0 N8719-0 N30086-0 N1923-0
287	U116976	11/11/2019 7:02:41 AM	N98238 N454 N53787 N52911 N5454 N54723 N102743 N104200 N79505 N91944 N50694 N92550 N116473 N107401 N86208 N22951 N80 N83356 N68097 N70022 N127629 N120031 N12453 N129463	N96964-0 N109606-0 N32544-0 N3604-0 N54441-0 N46945-0 N32154-0 N25997-0 N128389-0 N80513-0 N95748-0 N1328-0 N36861-0 N7551-0 N122543-0 N11483-0 N36905-0 N18508-0 N99486-0 N98178-0 N58102-0 N116694-0 N56603-0 N125974-0 N74360-0 N73056-0 N79812-0 N60903-0 N111291-0 N48197-0 N73137-0 N425-0 N68763-0 N17575-0 N125953-0 N89210-0 N123362-0 N50244-1 N3936-0 N40064-0 N116501-0 N2319-0 N102111-0 N119637-1 N24150-0 N36512-0 N129503-0 N37658-0 N37379-0 N110048-0 N12613-0 N99177-0 N50466-0 N46785-0 N70923-0 N15137-0 N28421-0 N60823-0 N37929-0 N108809-0 N14509-0 N55944-0 N14067-0
288	U201019	11/14/2019 12:20:41 PM	N120951 N31201 N44556 N39641 N8640 N126328 N28921 N86320 N119800 N71068 N88769 N10231 N43228 N24563 N15666 N49262 N112665 N41632 N127225 N32534 N78408 N104105 N65102 N80126 N107705 N65102 N111080 N97753 N15899 N41443 N44521 N89552 N71957 N91985 N24786 N92890 N51893 N31344 N99733 N123194 N93049 N4012 N50645 N59645 N95529 N24632 N73963 N38388 N107520 N91199 N55064 N115088 N47142 N118005 N21880 N80027 N43418 N37369 N100420 N120613 N101420 N60457 N96533 N70516 N30069 N54380 N2620 N52190 N110249 N88675 N77124 N67920 N110301 N107264 N56912 N85691 N11878 N104737 N112642 N82746 N64077 N23338 N22188 N93987 N56522 N44186 N30806 N75132 N119126 N89386 N126812 N113556 N6846 N122071 N8243 N56164 N86761 N22266 N809 N104277 N57217 N107516 N54618 N106411 N114873 N54393 N126112 N89631 N7813 N117372 N88787 N50404 N25002 N19624 N15414 N122784 N48258 N128483 N104498 N96108 N18720 N84730 N52074 N11946 N58200 N33198 N29430 N122054 N78130 N98574 N15611 N96185 N48531 N64432 N106702 N74138 N37218 N52435 N122427 N91879 N115658 N125960 N67053 N40765 N93397 N8984 N11397 N5429 N120031 N560 N22543 N120196 N5103 N28348 N1960 N79547 N67174 N78008 N60510 N63476 N125910 N34374 N11516 N84436 N20285 N59280 N31323 N67369 N71726	N51163-0 N90184-0 N119762-0 N67937-0 N84430-0 N56873-0 N20250-0 N110627-0 N103133-0 N65446-0 N107356-1 N42649-0 N100456-0 N29441-0 N91238-0 N50175-0 N8599-0 N25814-0 N76665-0 N63165-0 N94211-0 N120147-0 N880-0 N82169-0 N127096-0 N105407-0 N19926-0 N84391-0
289	U281884	11/12/2019 5:53:13 AM	N105630 N110755 N59820 N9740 N61504 N67397 N14431 N85056 N94639 N130269 N60882 N73122 N738 N105154 N71728 N40228 N16294 N51893 N50012 N93237 N129083 N79724 N48507 N75794 N86208 N54213 N79909 N8991 N21239 N48946 N71977 N114571 N71643 N91597 N104509 N113698 N81921 N73228 N46892 N73137 N18819 N120949 N85103 N10012 N85594 N58220 N50653 N81105 N59936 N15206 N65661 N79352 N84423 N95066	N95261-0 N61065-0 N49697-0 N83412-1 N118883-0 N121715-0 N48418-0 N100073-0 N92498-0 N27097-0 N61384-0 N51728-0 N93232-0 N30899-1 N2750-0 N52079-0
290	U127074	11/9/2019 8:00:16 AM	N30249 N120908 N62757 N45124 N98980 N108312 N86231 N117886 N99474	N65783-0 N66489-0 N43186-0 N111550-0 N87267-0 N6865-1 N53751-0 N103397-0 N122706-0 N62595-0 N14848-0 N73137-0 N52435-0
291	U566582	11/13/2019 7:46:22 AM	N63858 N18389 N9321 N31281 N87749 N72802 N80686 N2390 N90686 N28668 N105877 N128770 N9533 N25818 N48238 N116768 N16247 N81035 N94659 N72505 N107876 N43130 N79746 N102876 N26271 N98511 N107705 N13301 N61138 N44960 N90335 N65102 N80126 N91580 N82348 N1940 N75078 N127225 N93400 N49668 N21044 N71911 N14611 N123743 N114551 N51893 N17892 N59506 N117592 N44616 N46137 N6923 N88892 N17355 N93895 N79071 N126290 N50645 N36573 N80178 N99204 N5068 N19344 N33641 N117791 N19574 N92066 N29466 N113688 N114568 N38388 N114751 N62827 N65449 N55064 N122570 N59351 N21880 N103224 N66666 N26524 N54213 N60457 N79909 N26549 N54519 N120089 N106739 N122447 N84142 N22756 N16013 N53933 N85691 N112642 N34262 N104737 N112751 N120089 N40314 N21239 N54978 N127463 N107516 N57217 N10048 N61187 N13597 N6307 N28645 N76099 N14205 N70067 N19934 N91597 N40584 N94196 N100275 N83203 N4066 N71511 N35181 N64432 N96185 N94407 N39270 N34431 N122054 N56313 N71753 N22259 N73137 N127629 N1886 N1960 N60544 N78696 N82649 N86463 N59344 N61953 N85531 N20285 N29433 N84423 N35810 N106577 N95066 N85787	N96373-0 N95525-0 N10252-0 N47925-1 N65313-0 N13761-0 N93856-0 N58198-0 N53474-0 N70989-1 N110667-0 N75954-0 N56449-0 N12040-0 N96729-0 N20964-0 N10802-0 N129969-0 N80994-0 N10285-0 N72609-0 N12681-0 N46415-0 N99964-0 N127155-0 N37544-0
292	U552061	11/14/2019 11:14:56 AM	N81940 N110900 N16453 N111531 N36502 N49311 N8894 N4104 N15986 N57821 N6846 N92498	N112151-0 N56451-0 N64873-0 N123372-1 N106187-0 N11148-0 N102458-0 N109901-0 N28128-0 N22480-0 N48825-0 N46229-0 N129503-0 N42649-0 N49086-0 N38111-0 N4304-0 N85123-0 N38852-0 N97912-1 N24370-0 N23779-0 N13161-0 N49910-0
293	U179968	11/12/2019 2:23:20 PM	N128736 N60061 N13337 N77001 N101263 N108284 N105205 N108284 N125282 N13604 N71728 N104485 N57104 N14407 N48804 N477 N129836 N23018 N110158 N104277 N34032 N82243 N89289 N73228 N74324 N5875 N118806 N25329 N74150 N104409 N45529 N110532 N48258 N41702 N74723 N14273 N96000 N64300 N108115	N62203-0 N93676-0 N38902-0 N105071-1 N100206-0 N6306-0 N80272-0 N54239-0 N68520-0 N20990-0 N31958-0 N18947-0 N120312-0 N88808-0 N39887-0 N109642-0 N114946-0 N46262-0 N115731-0 N123784-0 N92498-0 N84957-0 N8719-0 N42187-0 N120573-0 N37544-0 N110473-0 N119637-0 N12129-0 N61850-0 N122819-0 N115724-0 N70396-0 N111263-0 N10012-0 N33078-0 N110303-0 N91923-0 N70363-0 N69915-0 N7937-0 N79082-0 N38830-0 N60370-0 N106991-0 N86358-0 N59935-0 N47277-0 N121049-0
294	U295157	11/14/2019 10:55:21 AM	N67731 N130269 N94295 N20487 N92655	N29441-0 N105407-0 N51163-0 N29544-0 N42649-0 N76665-0 N110627-1 N100456-0 N90184-0 N119988-0 N102458-0 N67937-0 N120147-0 N91865-0
295	U437566	11/10/2019 8:02:24 AM	N70713 N71723 N6255 N74317 N35044 N85484 N103933 N17645 N104760 N63676 N80334 N81065 N8869 N117275 N560 N126834 N121168 N128943 N126328 N6718 N738 N49262 N52092 N60832 N63669 N86141 N107705 N37976 N52390 N4041 N66190 N125954 N108895 N108752 N102399 N127548 N79071 N72094 N45083 N2620 N11878 N99745 N11878 N120800 N65749 N88751 N3285 N72976 N71643 N5875 N32452 N61321 N14887 N12070 N116989 N33694 N31079 N83623 N40486 N39043 N90966 N1886 N106746 N63818 N81105 N59936 N38567 N96837 N91923 N1643 N59700 N86409 N31323 N78377	N101624-0 N8389-1 N46652-0 N118944-0 N93934-1 N78699-0 N57459-0 N123901-0 N58258-0 N24516-0 N53399-0 N19858-0 N15289-0 N21960-0 N97946-0 N56850-0 N91923-0 N90448-0 N7578-0 N13322-0 N29852-0 N9433-0 N26368-0 N84137-1 N2591-0 N54460-0 N45162-0 N1643-0 N71090-0
296	U211818	11/12/2019 7:15:06 AM	N51544 N85484 N58990 N9375 N98238 N48149 N13423 N51450 N2927 N117719 N28880 N117592 N35440 N116144 N71068 N118005 N23929 N71753 N34516 N62003 N31216	N118883-0 N13761-0 N29412-1 N61065-0 N125655-0 N60370-0 N83412-0 N48418-0 N43085-0 N56873-0 N94850-0 N60135-0 N87684-0 N58437-0 N49697-0 N2750-0 N52079-0 N27097-0 N76538-0 N46739-0 N100073-0 N42187-0 N20990-0 N51728-0 N30899-0 N113126-0 N92498-1
297	U548066	11/14/2019 6:57:40 AM	N80460 N41484 N39472 N14678 N129325 N38098 N98529 N53611 N18942 N9740 N125587 N80268 N4833 N13850 N75236 N35060 N58034 N31043 N128965 N87446 N83597 N45396 N108621 N1845 N57602 N112324 N92144 N60814 N125895 N10871 N127780 N110795 N66812 N11563 N85510 N25463 N34207 N87055 N73376 N123743 N4041 N25197 N77541 N50148 N11050 N64336 N126244 N64490 N25082 N106456 N11397 N54763 N71092 N12800 N10042 N1061 N36000 N112550 N51166	N64238-0 N1088-0 N1520-0 N18488-0 N120208-0 N79233-0 N99325-0 N60030-0 N41547-0 N116711-0 N51569-0 N100289-0 N41523-0 N112679-0 N27495-0 N880-0 N122559-0 N84430-0 N80784-0 N18405-0 N102499-0 N50011-0 N41956-0 N17475-0 N86356-0 N87146-0 N110925-0 N10646-0 N68973-0 N99964-0 N35236-0 N57497-0 N84886-0 N36013-0 N54296-0 N19365-0 N27481-0 N89701-0 N23031-0 N45522-0 N43490-0 N105407-1 N1444-0 N75499-0 N119762-0 N39324-0 N103363-0 N97460-0 N41710-0 N85664-0 N65328-0 N96805-0 N102458-0 N25751-0 N80281-0 N120708-0 N127657-0 N58641-0 N7688-0 N56047-0 N103988-0 N76665-0 N24080-0 N20250-0 N48015-0 N45861-0
298	U203596	11/13/2019 7:31:10 AM	N107906 N93871 N67055 N42201 N128909 N39384 N31183 N18399 N12340 N20043 N3200 N7732 N44826 N100991 N9720 N70848 N51166	N53474-0 N47925-0 N58198-0 N20964-0 N65313-0 N46415-0 N80994-0 N12681-0 N10802-0 N10285-0 N127155-0 N12040-0 N72609-0 N96729-0 N129969-1 N93856-0 N95525-0 N99964-0
299	U149612	11/12/2019 11:23:32 AM	N67770 N112381 N102743 N82348 N112751 N21239	N38902-0 N62203-0 N7937-1 N110303-0 N108261-0 N100073-0 N76434-0 N20990-0 N119838-0
300	U462883	11/13/2019 11:33:11 AM	N18389 N9740 N128643 N31043 N104760 N55571 N33446 N65119 N9375 N72802 N94882 N48457 N107814 N73122 N57590 N17768 N127040 N7391 N11192 N99649 N119800 N125298 N94577 N89398 N49839 N124532 N111503 N92655 N93049 N25197 N3948 N116747 N79690 N10884 N34016 N72590 N104125 N54360 N1596 N2620 N117654 N118081 N10828 N113556 N123427 N62302 N66911 N78528 N121845 N86527 N88674 N82746 N96713 N104737 N112333 N72732 N74161 N56522 N11878 N67920 N78760 N112642 N73169 N83581 N36079 N755 N110158 N104277 N112751 N54393 N41683 N123111 N78130 N79781 N25082 N23666 N32513 N77135 N127754 N110572 N40765 N54763 N53367 N17953 N69621 N78696 N78008 N121553 N57797 N101193 N12800 N34516 N59344 N127001 N8904 N118956 N82055 N37530 N39359 N51166 N95066 N24373 N50536 N31754 N126000 N107862 N25492 N57778 N101119	N88472-0 N72609-0 N93856-0 N67358-0 N24701-0 N103852-0 N10285-0 N42741-1 N95525-0 N53474-0 N48784-0 N4504-0
301	U131488	11/12/2019 6:46:48 AM	N107906 N81937 N79909 N37061 N43116 N96713 N71643 N124589 N118259 N91349 N14979 N31138 N83904 N33215 N55764 N98691 N91649 N5429 N31530 N56099 N126027 N112687 N56619 N129212 N81105 N108115 N23688 N125910 N63420 N9734 N113315 N62877 N50536 N86887 N57778	N30899-0 N43085-1
302	U446031	11/9/2019 5:52:30 PM	N39049 N32369 N40229 N4065 N108284 N109598 N93871 N116989 N39641 N117830 N36816 N3435 N85121 N62873 N111468 N9473 N41959 N45491 N23929 N83623 N121257 N79783 N114787 N49456 N97862 N81283 N34644	N44014-0 N14509-0 N1643-0 N60016-0 N27703-0 N31855-0 N73137-0 N130119-0 N43176-0 N59654-0 N54671-1 N82810-0 N107883-0 N59646-0 N110973-1 N4858-0 N120919-0 N97862-0 N31385-0 N71552-0 N114627-0 N102958-0 N94279-0 N39-0 N79081-0 N84529-0 N41700-0 N82918-0 N123362-0 N130174-0 N61401-0 N114232-0 N115958-0 N126415-0 N80230-0 N23550-0 N26404-0 N80019-0 N53271-0 N38737-0 N12917-0 N104065-0 N97946-0 N94901-0 N71927-0 N89627-0 N45124-0 N129522-0 N5032-0 N75842-0 N84137-0 N32844-0 N63740-0 N26383-0 N42826-0 N287-0 N33144-0 N41658-0 N128253-0 N71120-1 N99362-0 N60088-0
303	U32908	11/12/2019 6:25:46 PM	N81899 N88809 N82055	N43321-0 N46262-0 N33804-0 N124329-0 N102512-0 N23077-0 N94572-0 N27368-0 N20889-0 N100324-0 N106991-0 N77011-0 N91436-0 N100206-0 N122287-0 N29481-0 N64308-0 N49283-0 N54984-0 N58449-0 N59216-0 N12401-0 N5165-1 N87684-0 N18553-0 N416-0 N46802-0 N68164-0 N22895-0 N107952-0 N33078-0 N12003-0 N77488-0 N47767-0 N27923-0 N120550-0 N109852-0 N10839-0 N13279-0 N29360-0 N81116-0 N6306-0 N84235-0 N110447-0 N109703-0 N59935-0 N41101-0 N73331-0 N79728-0 N58823-0 N13761-0 N112073-0 N10244-0 N39887-0 N71850-1
304	U71074	11/13/2019 6:05:49 AM	N16108 N43253 N95711 N33329 N120908 N52911 N91254 N37469 N119708 N60001 N120866 N116144 N116035 N130043 N84961 N34094 N74747 N42783 N101461 N127626 N90313 N119039 N94649 N43629 N54380 N44148 N19083 N60457 N71922 N66775 N28616 N105366 N117654 N90561 N102039 N51041 N126448 N61187 N25082 N43389 N11631 N124589 N32043 N74324 N29035 N26651 N91597 N91597 N35012 N27793 N53998 N76306 N48114 N91943 N80094 N73137 N117698 N16925 N112687 N34536 N128705 N38553 N16217 N1317 N37395 N116736 N31323	N89658-0 N35652-0 N91716-0 N10802-0 N10252-0 N12681-0 N84689-0 N65533-0 N28930-0 N34845-0 N53225-0 N10627-0 N129969-0 N57763-0 N10544-0 N100324-0 N6306-0 N93856-1 N48523-0 N31760-0 N127155-0 N66929-0 N68562-0 N13761-0 N84957-0 N59646-0 N26070-0 N129739-0 N18553-0 N113044-0 N114935-0 N13279-0 N20964-0 N85123-0 N98577-0 N22215-0 N54984-0 N15655-0 N35782-0 N12368-0 N23077-0 N116118-0 N102668-0 N80994-0 N3061-0 N58198-0 N112156-0 N81274-1 N62017-0 N61933-0 N24058-0 N100539-0 N78881-0 N100867-0 N124876-0 N106659-0 N30339-0 N94572-0 N27368-0 N11057-0 N72609-0 N59935-0 N56668-0 N19068-0 N56449-0 N12040-0 N71593-0 N96373-0 N96729-0 N10285-0 N29329-0 N112124-0 N46415-0 N123784-0 N48263-0 N19569-0 N95525-0 N12483-0 N96937-0 N90996-0 N12129-0 N1119-0 N2624-0 N92077-0 N117487-0 N28537-0 N24017-0 N66122-0 N55725-0 N97564-0 N64640-0
305	U333455	11/13/2019 12:49:45 PM	N29315 N37798 N79505 N79285 N15375 N60457 N124613 N54360 N102414 N108801 N91597 N84320 N108518 N99507 N2539 N67369	N24701-0 N88872-1
306	U511586	11/14/2019 12:37:36 PM	N31497 N10721 N54005 N92087 N36330 N64496 N79100 N103181 N46902 N62034 N102506 N9375 N41423 N109878 N16249 N16416 N79604 N105475 N123050 N120908 N95683 N59752 N81553 N56920 N61145 N3763 N83253 N54377 N8223 N49262 N73856 N66183 N120866 N112665 N469 N43130 N71068 N40624 N57055 N9060 N127923 N71166 N54871 N28574 N46123 N1296 N10478 N119541 N76983 N54380 N100832 N58992 N59683 N21743 N58992 N23800 N72751 N16013 N77002 N98207 N121592 N112642 N48177 N104737 N99971 N72640 N82405 N2954 N1177 N91597 N128785 N22259 N126608 N83356 N48948 N66700 N99797 N6455 N21828 N89406 N43087 N116356 N13005 N76350 N90742 N22660 N9835 N46818 N91387	N43800-0 N52388-0 N84720-0 N47863-0 N87146-0 N106659-0 N112156-0 N46145-0 N67955-0 N35505-0 N12575-0 N84574-0 N117994-0 N42649-0 N97912-0 N20916-0 N27909-0 N18405-0 N80784-0 N102499-0 N65446-0 N17575-0 N35415-0 N7025-0 N69201-0 N81374-0 N110925-0 N72485-0 N97722-0 N93556-0 N44264-0 N1923-0 N46180-0 N92199-0 N86258-0 N29537-0 N122150-1 N39403-0 N74875-0 N8734-0 N120147-0 N124439-0 N81570-0 N78817-0 N41089-0 N19926-0 N85842-0 N10683-0 N41547-0 N20250-0 N116662-0 N31102-0 N73833-0 N66244-0 N108805-0 N4156-0 N109852-0 N123968-0 N71001-0 N27028-0 N19460-0 N55377-0 N988-0 N30532-0 N48718-0 N880-0 N95301-0 N63359-0 N65017-0 N27368-0 N29441-0 N111094-0 N105407-0 N9214-0 N8491-0 N84391-0 N78896-0 N62235-0 N105034-0 N76189-0 N41422-0 N76902-0 N110603-0 N38861-0 N92300-0 N40233-0 N45410-0 N27460-0 N25756-0 N3766-0 N19455-0 N117411-0 N86871-0 N101521-0 N129510-0 N6789-0 N92449-0 N4408-0 N41523-0 N90184-0 N115416-0 N3601-0 N25814-0 N110627-0 N23294-0 N118754-0 N83374-0 N128583-0 N80281-0 N119988-0 N37479-0 N33268-0 N76625-0 N1629-0 N30602-0 N112171-0 N20223-0 N102845-0 N46716-0 N3864-0 N73338-0 N100456-0 N49086-0 N73618-0 N23077-0 N22562-0 N24735-0 N7688-0 N34172-0 N24058-0 N82169-0 N3356-0 N48825-0 N123683-0 N14675-0 N56873-0 N16384-0 N118304-0 N112125-0 N128412-0 N13761-0 N20871-0 N51632-0 N51307-0 N114449-0 N61057-0 N109050-0 N120208-0 N63165-0 N100289-0 N104161-0 N27471-0 N110439-0 N20436-0 N91881-0 N104990-0 N84430-0 N16772-0 N56451-0 N39556-0 N129503-0 N43490-0 N67937-0 N35236-0 N51163-0 N67588-0 N33011-0 N9447-0 N57497-0 N34629-0 N46223-0 N16321-0 N52813-0 N78032-0 N23031-0 N127593-0 N67822-0 N4232-0 N90875-0 N48205-0 N19635-0 N119762-0 N43355-0 N34254-0 N100738-0 N50175-0 N45626-0 N57001-0 N76610-0 N57433-0 N27597-0 N35837-0 N46229-0 N68688-0 N102458-0 N13243-0 N74682-0 N124847-0 N91390-0 N8599-0 N19718-0 N51569-0 N110709-0 N125720-0 N122559-0 N119621-0 N29544-0 N1444-0 N24668-0 N64785-0 N102958-0 N103133-0 N76665-0 N33967-0
307	U93648	11/12/2019 6:25:36 PM	N123686 N4169 N68325 N83933 N78130 N29375	N12483-0 N54239-0 N109642-0 N65533-0 N86358-0 N81415-0 N109703-0 N41101-0 N71850-0 N112156-0 N37544-0 N21624-0 N33030-0 N120550-0 N5165-0 N129969-0 N29481-1 N7968-0 N14620-0 N94572-0 N39887-0 N43321-0 N80272-0 N122819-0 N28537-0 N43450-0 N69915-0 N119838-0 N49283-0
308	U634948	11/14/2019 11:06:13 AM	N114330 N9385 N9224 N101860 N126196 N112381 N66478 N130251 N82683 N4859 N95855 N24473 N126475 N60267 N55324 N55923 N16925 N94836	N102458-0 N100456-0 N91865-0 N29544-1 N76665-0 N127096-0 N105407-0 N110627-0 N51163-0 N42649-0 N90184-0 N29441-0 N120147-0
309	U409091	11/13/2019 9:59:10 PM	N765 N78240 N10839 N103181 N78240 N40850 N2076 N41143 N98164 N5503 N18781 N108682 N30378 N6008 N22823 N85097 N104029 N76601 N101296 N129624 N118005 N106441 N13674 N53310 N99404 N110158 N24129 N45629 N123864 N22589 N127578 N24984 N108050 N113717 N120854 N75836 N94706 N111767 N1570 N74138 N10444 N71150 N113908	N70363-0 N54296-0 N24701-0 N105952-0 N123683-0 N61711-0 N127134-0 N3356-0 N76677-0 N37178-0 N64139-0 N53474-1 N5287-0 N18876-0 N94777-0 N73578-0 N103988-0 N13161-0 N11894-0 N21419-0 N108405-0 N39403-0 N18405-0 N34781-0 N64129-0 N62357-0 N24080-1 N57497-0 N42876-0
310	U543803	11/14/2019 12:29:39 PM	N128643 N18389 N9740 N104200 N53787 N38742 N67127 N42703 N128965 N126052 N32158 N454 N103285 N115743 N73122 N54171 N126673 N102743 N7391 N62450 N34885 N43428 N84959 N35269 N83227 N92241 N77367 N56068 N4289 N7673 N32756 N86008 N92655 N111468 N61481 N129083 N93237 N64518 N67133 N69016 N5305 N35001 N125141 N79285 N66190 N27352 N97753 N64642 N13075 N50645 N3948 N36397 N60832 N86264 N59645 N12614 N72046 N100033 N15375 N29753 N2620 N76476 N121592 N39414 N26863	N51163-0 N110627-1 N74875-0 N100456-0 N8599-0 N102458-0 N90184-0 N76665-0 N42649-0 N29544-0
311	U257387	11/14/2019 2:32:08 PM	N82348 N100033 N9970 N294 N18548 N85100 N73137 N59115 N36110 N92879 N69591 N94903	N97912-0 N92449-0 N117994-0 N11846-0 N45782-0 N75305-0 N6643-0 N25814-0 N61057-0 N102499-0 N46229-0 N32419-0 N121548-0 N29544-0 N62542-0 N27368-0 N7382-0 N48523-0 N30750-0 N67955-0 N14675-0 N110603-0 N37805-0 N113680-0 N29441-1 N20871-0 N69201-0 N124439-0 N102846-0 N117411-0 N33967-0 N78508-0 N15438-0 N127593-0 N87146-0 N62235-0 N65328-0 N118623-0 N45626-0 N33011-0 N60279-0 N12966-0 N91390-0 N119621-0 N107324-0 N103133-0 N92199-0 N5496-0 N80784-0 N46931-0 N67937-0 N85089-0 N10646-0 N76610-0 N104161-0 N105407-0 N84779-0 N77712-0 N20250-0 N117066-0 N107399-0 N25427-0 N129363-0 N12068-0 N63359-0 N4408-0 N100289-0 N91780-0 N78826-0 N34629-1 N40795-1 N4648-0 N123968-0 N44264-0 N51163-0 N94999-0 N83374-0 N110439-0 N83707-0 N97674-0 N61786-0 N53085-0 N56451-0 N65446-0 N78032-0 N35415-0 N19635-0 N111434-0 N15125-0 N24735-0 N61414-0 N124847-0 N18168-0 N98519-0 N92566-0 N9667-0 N46716-0 N70883-0 N65017-0 N8481-0 N81570-0 N35236-0 N108405-0 N34254-0 N100456-0 N55816-0 N77289-0 N117695-1 N84574-0 N110819-0 N57001-0 N67588-0 N43800-0 N76209-0 N129503-0 N23748-0 N72919-0 N120147-0 N83903-0 N74875-0 N988-0 N66534-0 N1923-0 N3623-0 N80814-0 N16612-0 N29994-0 N128905-0 N129314-0 N51569-0 N29572-0 N45410-0 N38861-0 N84391-0 N92300-0 N18761-0 N40625-0 N62221-0 N120708-0 N4196-0 N12730-0 N76625-0 N8599-0 N43355-0 N64495-0 N27471-0 N74682-0 N51022-0 N25756-0 N91238-0 N100738-0 N118304-0 N32227-0 N104990-0 N88140-0 N7629-0 N880-0 N76189-0 N14614-0 N105034-0 N90996-0 N76665-0
